x-axis,1,2,REF1
second,Volt,Volt,Volt
+108.5000E-06,+51.2562809E-03,+62.8140697E-03,+0.0E+00
+108.6250E-06,+51.2562809E-03,+62.5628134E-03,+0.0E+00
+108.7500E-06,+50.8793964E-03,+62.8140697E-03,+0.0E+00
+108.8750E-06,+51.2562809E-03,+62.5628134E-03,+0.0E+00
+109.0000E-06,+51.0050246E-03,+61.5577883E-03,+0.0E+00
+109.1250E-06,+51.1306527E-03,+61.4321601E-03,+0.0E+00
+109.2500E-06,+52.0100497E-03,+62.5628134E-03,+0.0E+00
+109.3750E-06,+51.6331653E-03,+62.6884415E-03,+0.0E+00
+109.5000E-06,+52.1356778E-03,+63.4422104E-03,+0.0E+00
+109.6250E-06,+52.2613060E-03,+62.6884415E-03,+0.0E+00
+109.7500E-06,+51.7587934E-03,+61.4321601E-03,+0.0E+00
+109.8750E-06,+51.6331653E-03,+61.4321601E-03,+0.0E+00
+110.0000E-06,+51.7587934E-03,+61.9346727E-03,+0.0E+00
+110.1250E-06,+51.7587934E-03,+63.4422104E-03,+0.0E+00
+110.2500E-06,+52.3869341E-03,+62.8140697E-03,+0.0E+00
+110.3750E-06,+52.2613060E-03,+61.4321601E-03,+0.0E+00
+110.5000E-06,+51.8844216E-03,+62.1859290E-03,+0.0E+00
+110.6250E-06,+52.0100497E-03,+62.4371853E-03,+0.0E+00
+110.7500E-06,+52.5125623E-03,+62.6884415E-03,+0.0E+00
+110.8750E-06,+53.5175874E-03,+63.3165822E-03,+0.0E+00
+111.0000E-06,+53.1407029E-03,+63.0653260E-03,+0.0E+00
+111.1250E-06,+52.6381904E-03,+62.6884415E-03,+0.0E+00
+111.2500E-06,+52.2613060E-03,+62.4371853E-03,+0.0E+00
+111.3750E-06,+52.8894467E-03,+62.0603008E-03,+0.0E+00
+111.5000E-06,+52.7638185E-03,+62.8140697E-03,+0.0E+00
+111.6250E-06,+52.8894467E-03,+63.6934667E-03,+0.0E+00
+111.7500E-06,+53.0150748E-03,+63.3165822E-03,+0.0E+00
+111.8750E-06,+53.3919592E-03,+62.1859290E-03,+0.0E+00
+112.0000E-06,+53.1407029E-03,+62.1859290E-03,+0.0E+00
+112.1250E-06,+54.6482406E-03,+62.9396978E-03,+0.0E+00
+112.2500E-06,+54.6482406E-03,+63.3165822E-03,+0.0E+00
+112.3750E-06,+54.5226125E-03,+62.6884415E-03,+0.0E+00
+112.5000E-06,+53.5175874E-03,+62.8140697E-03,+0.0E+00
+112.6250E-06,+54.5226125E-03,+61.8090446E-03,+0.0E+00
+112.7500E-06,+53.1407029E-03,+61.8090446E-03,+0.0E+00
+112.8750E-06,+53.6432155E-03,+62.1859290E-03,+0.0E+00
+113.0000E-06,+54.6482406E-03,+62.9396978E-03,+0.0E+00
+113.1250E-06,+53.8944718E-03,+62.9396978E-03,+0.0E+00
+113.2500E-06,+54.2713562E-03,+63.0653260E-03,+0.0E+00
+113.3750E-06,+53.3919592E-03,+62.0603008E-03,+0.0E+00
+113.5000E-06,+54.0200999E-03,+61.8090446E-03,+0.0E+00
+113.6250E-06,+53.6432155E-03,+63.1909541E-03,+0.0E+00
+113.7500E-06,+53.7688436E-03,+63.3165822E-03,+0.0E+00
+113.8750E-06,+54.7738688E-03,+63.0653260E-03,+0.0E+00
+114.0000E-06,+54.5226125E-03,+63.5678385E-03,+0.0E+00
+114.1250E-06,+54.2713562E-03,+62.4371853E-03,+0.0E+00
+114.2500E-06,+53.3919592E-03,+61.0552757E-03,+0.0E+00
+114.3750E-06,+54.2713562E-03,+61.0552757E-03,+0.0E+00
+114.5000E-06,+54.3969843E-03,+62.3115571E-03,+0.0E+00
+114.6250E-06,+54.5226125E-03,+62.8140697E-03,+0.0E+00
+114.7500E-06,+54.6482406E-03,+62.1859290E-03,+0.0E+00
+114.8750E-06,+54.6482406E-03,+62.0603008E-03,+0.0E+00
+115.0000E-06,+53.7688436E-03,+62.0603008E-03,+0.0E+00
+115.1250E-06,+54.2713562E-03,+61.4321601E-03,+0.0E+00
+115.2500E-06,+54.6482406E-03,+63.1909541E-03,+0.0E+00
+115.3750E-06,+55.4020095E-03,+63.5678385E-03,+0.0E+00
+115.5000E-06,+55.7788939E-03,+63.0653260E-03,+0.0E+00
+115.6250E-06,+55.0251250E-03,+62.6884415E-03,+0.0E+00
+115.7500E-06,+54.5226125E-03,+62.0603008E-03,+0.0E+00
+115.8750E-06,+55.0251250E-03,+61.6834164E-03,+0.0E+00
+116.0000E-06,+55.5276376E-03,+62.9396978E-03,+0.0E+00
+116.1250E-06,+55.4020095E-03,+63.4422104E-03,+0.0E+00
+116.2500E-06,+56.0301502E-03,+64.1959792E-03,+0.0E+00
+116.3750E-06,+55.4020095E-03,+63.0653260E-03,+0.0E+00
+116.5000E-06,+56.1557783E-03,+62.6884415E-03,+0.0E+00
+116.6250E-06,+55.2763813E-03,+61.9346727E-03,+0.0E+00
+116.7500E-06,+55.6532657E-03,+62.4371853E-03,+0.0E+00
+116.8750E-06,+55.7788939E-03,+63.1909541E-03,+0.0E+00
+117.0000E-06,+56.4070346E-03,+62.6884415E-03,+0.0E+00
+117.1250E-06,+56.2814064E-03,+62.6884415E-03,+0.0E+00
+117.2500E-06,+56.1557783E-03,+62.0603008E-03,+0.0E+00
+117.3750E-06,+55.6532657E-03,+62.6884415E-03,+0.0E+00
+117.5000E-06,+55.9045220E-03,+62.5628134E-03,+0.0E+00
+117.6250E-06,+55.9045220E-03,+62.5628134E-03,+0.0E+00
+117.7500E-06,+56.5326627E-03,+62.3115571E-03,+0.0E+00
+117.8750E-06,+56.7839190E-03,+62.5628134E-03,+0.0E+00
+118.0000E-06,+56.4070346E-03,+62.4371853E-03,+0.0E+00
+118.1250E-06,+56.5326627E-03,+62.4371853E-03,+0.0E+00
+118.2500E-06,+56.2814064E-03,+62.0603008E-03,+0.0E+00
+118.3750E-06,+56.1557783E-03,+62.3115571E-03,+0.0E+00
+118.5000E-06,+56.0301502E-03,+61.8090446E-03,+0.0E+00
+118.6250E-06,+57.2864315E-03,+63.0653260E-03,+0.0E+00
+118.7500E-06,+57.2864315E-03,+63.5678385E-03,+0.0E+00
+118.8750E-06,+56.7839190E-03,+62.3115571E-03,+0.0E+00
+119.0000E-06,+56.7839190E-03,+61.6834164E-03,+0.0E+00
+119.1250E-06,+55.5276376E-03,+62.1859290E-03,+0.0E+00
+119.2500E-06,+56.0301502E-03,+62.3115571E-03,+0.0E+00
+119.3750E-06,+56.6582909E-03,+62.4371853E-03,+0.0E+00
+119.5000E-06,+56.6582909E-03,+63.8190948E-03,+0.0E+00
+119.6250E-06,+56.7839190E-03,+63.3165822E-03,+0.0E+00
+119.7500E-06,+56.9095471E-03,+62.6884415E-03,+0.0E+00
+119.8750E-06,+57.0351753E-03,+62.8140697E-03,+0.0E+00
+120.0000E-06,+57.1608034E-03,+62.3115571E-03,+0.0E+00
+120.1250E-06,+57.0351753E-03,+63.3165822E-03,+0.0E+00
+120.2500E-06,+56.7839190E-03,+63.0653260E-03,+0.0E+00
+120.3750E-06,+57.1608034E-03,+62.5628134E-03,+0.0E+00
+120.5000E-06,+57.0351753E-03,+62.9396978E-03,+0.0E+00
+120.6250E-06,+57.2864315E-03,+61.5577883E-03,+0.0E+00
+120.7500E-06,+57.1608034E-03,+61.3065320E-03,+0.0E+00
+120.8750E-06,+56.9095471E-03,+62.8140697E-03,+0.0E+00
+121.0000E-06,+57.1608034E-03,+63.1909541E-03,+0.0E+00
+121.1250E-06,+57.9145722E-03,+63.6934667E-03,+0.0E+00
+121.2500E-06,+58.0402004E-03,+63.4422104E-03,+0.0E+00
+121.3750E-06,+58.5427129E-03,+61.6834164E-03,+0.0E+00
+121.5000E-06,+58.0402004E-03,+62.4371853E-03,+0.0E+00
+121.6250E-06,+57.9145722E-03,+63.0653260E-03,+0.0E+00
+121.7500E-06,+58.2914567E-03,+63.3165822E-03,+0.0E+00
+121.8750E-06,+58.6683411E-03,+63.5678385E-03,+0.0E+00
+122.0000E-06,+58.7939692E-03,+63.1909541E-03,+0.0E+00
+122.1250E-06,+58.2914567E-03,+62.0603008E-03,+0.0E+00
+122.2500E-06,+57.7889441E-03,+61.1809039E-03,+0.0E+00
+122.3750E-06,+57.0351753E-03,+61.5577883E-03,+0.0E+00
+122.5000E-06,+57.9145722E-03,+61.8090446E-03,+0.0E+00
+122.6250E-06,+59.0452255E-03,+63.4422104E-03,+0.0E+00
+122.7500E-06,+60.1758788E-03,+63.5678385E-03,+0.0E+00
+122.8750E-06,+59.2964818E-03,+63.0653260E-03,+0.0E+00
+123.0000E-06,+58.0402004E-03,+62.1859290E-03,+0.0E+00
+123.1250E-06,+58.4170848E-03,+61.5577883E-03,+0.0E+00
+123.2500E-06,+58.4170848E-03,+62.4371853E-03,+0.0E+00
+123.3750E-06,+58.6683411E-03,+63.1909541E-03,+0.0E+00
+123.5000E-06,+59.5477381E-03,+63.8190948E-03,+0.0E+00
+123.6250E-06,+58.6683411E-03,+63.3165822E-03,+0.0E+00
+123.7500E-06,+58.7939692E-03,+63.3165822E-03,+0.0E+00
+123.8750E-06,+58.9195974E-03,+61.0552757E-03,+0.0E+00
+124.0000E-06,+59.5477381E-03,+63.1909541E-03,+0.0E+00
+124.1250E-06,+59.1708536E-03,+62.1859290E-03,+0.0E+00
+124.2500E-06,+58.9195974E-03,+63.6934667E-03,+0.0E+00
+124.3750E-06,+60.4271350E-03,+62.5628134E-03,+0.0E+00
+124.5000E-06,+59.4221099E-03,+62.6884415E-03,+0.0E+00
+124.6250E-06,+58.9195974E-03,+61.5577883E-03,+0.0E+00
+124.7500E-06,+59.2964818E-03,+61.4321601E-03,+0.0E+00
+124.8750E-06,+60.0502506E-03,+62.6884415E-03,+0.0E+00
+125.0000E-06,+59.2964818E-03,+62.9396978E-03,+0.0E+00
+125.1250E-06,+60.5527632E-03,+63.4422104E-03,+0.0E+00
+125.2500E-06,+59.7989943E-03,+62.1859290E-03,+0.0E+00
+125.3750E-06,+59.7989943E-03,+61.0552757E-03,+0.0E+00
+125.5000E-06,+59.2964818E-03,+62.1859290E-03,+0.0E+00
+125.6250E-06,+59.1708536E-03,+62.5628134E-03,+0.0E+00
+125.7500E-06,+60.0502506E-03,+63.0653260E-03,+0.0E+00
+125.8750E-06,+60.6783913E-03,+63.5678385E-03,+0.0E+00
+126.0000E-06,+60.1758788E-03,+63.3165822E-03,+0.0E+00
+126.1250E-06,+60.1758788E-03,+62.9396978E-03,+0.0E+00
+126.2500E-06,+60.0502506E-03,+62.0603008E-03,+0.0E+00
+126.3750E-06,+60.3015069E-03,+62.0603008E-03,+0.0E+00
+126.5000E-06,+60.9296476E-03,+62.8140697E-03,+0.0E+00
+126.6250E-06,+61.0552757E-03,+64.1959792E-03,+0.0E+00
+126.7500E-06,+60.9296476E-03,+62.9396978E-03,+0.0E+00
+126.8750E-06,+60.4271350E-03,+61.6834164E-03,+0.0E+00
+127.0000E-06,+60.0502506E-03,+62.0603008E-03,+0.0E+00
+127.1250E-06,+59.9246225E-03,+62.3115571E-03,+0.0E+00
+127.2500E-06,+60.5527632E-03,+62.3115571E-03,+0.0E+00
+127.3750E-06,+61.1809039E-03,+63.8190948E-03,+0.0E+00
+127.5000E-06,+61.0552757E-03,+62.3115571E-03,+0.0E+00
+127.6250E-06,+61.8090446E-03,+62.6884415E-03,+0.0E+00
+127.7500E-06,+60.3015069E-03,+62.8140697E-03,+0.0E+00
+127.8750E-06,+61.3065320E-03,+61.8090446E-03,+0.0E+00
+128.0000E-06,+62.0603008E-03,+62.1859290E-03,+0.0E+00
+128.1250E-06,+61.3065320E-03,+62.4371853E-03,+0.0E+00
+128.2500E-06,+61.8090446E-03,+61.6834164E-03,+0.0E+00
+128.3750E-06,+61.1809039E-03,+61.5577883E-03,+0.0E+00
+128.5000E-06,+61.8090446E-03,+61.4321601E-03,+0.0E+00
+128.6250E-06,+61.4321601E-03,+62.4371853E-03,+0.0E+00
+128.7500E-06,+61.5577883E-03,+63.1909541E-03,+0.0E+00
+128.8750E-06,+60.8040194E-03,+62.9396978E-03,+0.0E+00
+129.0000E-06,+60.8040194E-03,+61.8090446E-03,+0.0E+00
+129.1250E-06,+61.1809039E-03,+61.4321601E-03,+0.0E+00
+129.2500E-06,+60.8040194E-03,+62.4371853E-03,+0.0E+00
+129.3750E-06,+61.3065320E-03,+63.0653260E-03,+0.0E+00
+129.5000E-06,+62.4371853E-03,+63.0653260E-03,+0.0E+00
+129.6250E-06,+62.4371853E-03,+62.5628134E-03,+0.0E+00
+129.7500E-06,+61.8090446E-03,+62.1859290E-03,+0.0E+00
+129.8750E-06,+61.8090446E-03,+61.8090446E-03,+0.0E+00
+130.0000E-06,+61.1809039E-03,+62.0603008E-03,+0.0E+00
+130.1250E-06,+62.1859290E-03,+63.0653260E-03,+0.0E+00
+130.2500E-06,+62.5628134E-03,+62.8140697E-03,+0.0E+00
+130.3750E-06,+62.8140697E-03,+63.9447229E-03,+0.0E+00
+130.5000E-06,+61.9346727E-03,+62.5628134E-03,+0.0E+00
+130.6250E-06,+62.0603008E-03,+61.8090446E-03,+0.0E+00
+130.7500E-06,+62.3115571E-03,+62.3115571E-03,+0.0E+00
+130.8750E-06,+62.4371853E-03,+62.3115571E-03,+0.0E+00
+131.0000E-06,+62.9396978E-03,+63.1909541E-03,+0.0E+00
+131.1250E-06,+63.0653260E-03,+62.4371853E-03,+0.0E+00
+131.2500E-06,+62.5628134E-03,+63.1909541E-03,+0.0E+00
+131.3750E-06,+63.1909541E-03,+62.6884415E-03,+0.0E+00
+131.5000E-06,+62.9396978E-03,+62.1859290E-03,+0.0E+00
+131.6250E-06,+63.3165822E-03,+62.8140697E-03,+0.0E+00
+131.7500E-06,+63.0653260E-03,+62.9396978E-03,+0.0E+00
+131.8750E-06,+62.6884415E-03,+62.3115571E-03,+0.0E+00
+132.0000E-06,+63.0653260E-03,+61.9346727E-03,+0.0E+00
+132.1250E-06,+62.8140697E-03,+62.0603008E-03,+0.0E+00
+132.2500E-06,+63.0653260E-03,+63.1909541E-03,+0.0E+00
+132.3750E-06,+62.8140697E-03,+64.5728636E-03,+0.0E+00
+132.5000E-06,+62.9396978E-03,+64.5728636E-03,+0.0E+00
+132.6250E-06,+62.4371853E-03,+62.0603008E-03,+0.0E+00
+132.7500E-06,+62.5628134E-03,+61.6834164E-03,+0.0E+00
+132.8750E-06,+62.6884415E-03,+61.9346727E-03,+0.0E+00
+133.0000E-06,+62.9396978E-03,+62.3115571E-03,+0.0E+00
+133.1250E-06,+63.3165822E-03,+62.6884415E-03,+0.0E+00
+133.2500E-06,+63.4422104E-03,+63.4422104E-03,+0.0E+00
+133.3750E-06,+63.4422104E-03,+62.9396978E-03,+0.0E+00
+133.5000E-06,+63.0653260E-03,+62.3115571E-03,+0.0E+00
+133.6250E-06,+63.1909541E-03,+60.5527632E-03,+0.0E+00
+133.7500E-06,+64.4472355E-03,+62.6884415E-03,+0.0E+00
+133.8750E-06,+63.9447229E-03,+62.8140697E-03,+0.0E+00
+134.0000E-06,+64.3216074E-03,+62.5628134E-03,+0.0E+00
+134.1250E-06,+63.6934667E-03,+63.5678385E-03,+0.0E+00
+134.2500E-06,+63.6934667E-03,+62.4371853E-03,+0.0E+00
+134.3750E-06,+62.8140697E-03,+61.4321601E-03,+0.0E+00
+134.5000E-06,+64.0703511E-03,+61.6834164E-03,+0.0E+00
+134.6250E-06,+63.6934667E-03,+63.0653260E-03,+0.0E+00
+134.7500E-06,+64.0703511E-03,+64.0703511E-03,+0.0E+00
+134.8750E-06,+64.1959792E-03,+63.4422104E-03,+0.0E+00
+135.0000E-06,+63.6934667E-03,+61.6834164E-03,+0.0E+00
+135.1250E-06,+64.0703511E-03,+60.9296476E-03,+0.0E+00
+135.2500E-06,+63.3165822E-03,+61.8090446E-03,+0.0E+00
+135.3750E-06,+64.3216074E-03,+62.4371853E-03,+0.0E+00
+135.5000E-06,+63.8190948E-03,+63.8190948E-03,+0.0E+00
+135.6250E-06,+64.9497480E-03,+62.3115571E-03,+0.0E+00
+135.7500E-06,+64.5728636E-03,+62.9396978E-03,+0.0E+00
+135.8750E-06,+64.8241199E-03,+61.6834164E-03,+0.0E+00
+136.0000E-06,+65.0753762E-03,+62.1859290E-03,+0.0E+00
+136.1250E-06,+64.5728636E-03,+63.1909541E-03,+0.0E+00
+136.2500E-06,+65.5778887E-03,+63.1909541E-03,+0.0E+00
+136.3750E-06,+65.5778887E-03,+63.9447229E-03,+0.0E+00
+136.5000E-06,+63.5678385E-03,+62.4371853E-03,+0.0E+00
+136.6250E-06,+64.0703511E-03,+62.1859290E-03,+0.0E+00
+136.7500E-06,+63.5678385E-03,+61.0552757E-03,+0.0E+00
+136.8750E-06,+64.4472355E-03,+62.5628134E-03,+0.0E+00
+137.0000E-06,+64.8241199E-03,+62.8140697E-03,+0.0E+00
+137.1250E-06,+65.9547732E-03,+62.6884415E-03,+0.0E+00
+137.2500E-06,+65.3266325E-03,+62.6884415E-03,+0.0E+00
+137.3750E-06,+64.5728636E-03,+62.1859290E-03,+0.0E+00
+137.5000E-06,+64.8241199E-03,+62.6884415E-03,+0.0E+00
+137.6250E-06,+64.9497480E-03,+62.9396978E-03,+0.0E+00
+137.7500E-06,+65.3266325E-03,+62.6884415E-03,+0.0E+00
+137.8750E-06,+65.4522606E-03,+63.1909541E-03,+0.0E+00
+138.0000E-06,+66.0804013E-03,+62.6884415E-03,+0.0E+00
+138.1250E-06,+65.2010043E-03,+62.3115571E-03,+0.0E+00
+138.2500E-06,+65.9547732E-03,+61.8090446E-03,+0.0E+00
+138.3750E-06,+65.8291450E-03,+62.1859290E-03,+0.0E+00
+138.5000E-06,+65.4522606E-03,+63.9447229E-03,+0.0E+00
+138.6250E-06,+66.3316576E-03,+63.0653260E-03,+0.0E+00
+138.7500E-06,+66.2060294E-03,+62.8140697E-03,+0.0E+00
+138.8750E-06,+65.0753762E-03,+60.8040194E-03,+0.0E+00
+139.0000E-06,+64.5728636E-03,+60.4271350E-03,+0.0E+00
+139.1250E-06,+65.4522606E-03,+62.3115571E-03,+0.0E+00
+139.2500E-06,+66.4572857E-03,+63.4422104E-03,+0.0E+00
+139.3750E-06,+66.7085420E-03,+63.4422104E-03,+0.0E+00
+139.5000E-06,+66.2060294E-03,+63.5678385E-03,+0.0E+00
+139.6250E-06,+66.2060294E-03,+61.8090446E-03,+0.0E+00
+139.7500E-06,+65.2010043E-03,+61.0552757E-03,+0.0E+00
+139.8750E-06,+66.2060294E-03,+62.8140697E-03,+0.0E+00
+140.0000E-06,+67.0854264E-03,+62.9396978E-03,+0.0E+00
+140.1250E-06,+66.9597983E-03,+63.4422104E-03,+0.0E+00
+140.2500E-06,+66.4572857E-03,+62.4371853E-03,+0.0E+00
+140.3750E-06,+66.4572857E-03,+61.8090446E-03,+0.0E+00
+140.5000E-06,+66.4572857E-03,+61.3065320E-03,+0.0E+00
+140.6250E-06,+66.8341701E-03,+62.0603008E-03,+0.0E+00
+140.7500E-06,+66.8341701E-03,+62.8140697E-03,+0.0E+00
+140.8750E-06,+66.5829139E-03,+63.4422104E-03,+0.0E+00
+141.0000E-06,+66.8341701E-03,+62.6884415E-03,+0.0E+00
+141.1250E-06,+66.8341701E-03,+61.6834164E-03,+0.0E+00
+141.2500E-06,+66.4572857E-03,+61.5577883E-03,+0.0E+00
+141.3750E-06,+66.9597983E-03,+63.0653260E-03,+0.0E+00
+141.5000E-06,+67.3366827E-03,+63.3165822E-03,+0.0E+00
+141.6250E-06,+67.4623108E-03,+62.9396978E-03,+0.0E+00
+141.7500E-06,+67.3366827E-03,+62.9396978E-03,+0.0E+00
+141.8750E-06,+67.3366827E-03,+62.8140697E-03,+0.0E+00
+142.0000E-06,+66.9597983E-03,+61.6834164E-03,+0.0E+00
+142.1250E-06,+67.3366827E-03,+63.5678385E-03,+0.0E+00
+142.2500E-06,+66.8341701E-03,+63.9447229E-03,+0.0E+00
+142.3750E-06,+67.4623108E-03,+63.1909541E-03,+0.0E+00
+142.5000E-06,+67.3366827E-03,+62.1859290E-03,+0.0E+00
+142.6250E-06,+67.0854264E-03,+61.9346727E-03,+0.0E+00
+142.7500E-06,+67.0854264E-03,+62.5628134E-03,+0.0E+00
+142.8750E-06,+67.7135671E-03,+62.8140697E-03,+0.0E+00
+143.0000E-06,+68.0904515E-03,+62.6884415E-03,+0.0E+00
+143.1250E-06,+67.0854264E-03,+62.8140697E-03,+0.0E+00
+143.2500E-06,+67.9648234E-03,+62.3115571E-03,+0.0E+00
+143.3750E-06,+67.5879390E-03,+61.5577883E-03,+0.0E+00
+143.5000E-06,+67.5879390E-03,+62.5628134E-03,+0.0E+00
+143.6250E-06,+68.4673360E-03,+62.1859290E-03,+0.0E+00
+143.7500E-06,+68.3417078E-03,+62.8140697E-03,+0.0E+00
+143.8750E-06,+68.2160797E-03,+62.3115571E-03,+0.0E+00
+144.0000E-06,+68.5929641E-03,+62.4371853E-03,+0.0E+00
+144.1250E-06,+67.8391953E-03,+62.5628134E-03,+0.0E+00
+144.2500E-06,+68.4673359E-03,+61.9346727E-03,+0.0E+00
+144.3750E-06,+68.0904515E-03,+62.9396978E-03,+0.0E+00
+144.5000E-06,+68.7185922E-03,+63.6934667E-03,+0.0E+00
+144.6250E-06,+68.7185922E-03,+63.0653260E-03,+0.0E+00
+144.7500E-06,+69.4723611E-03,+62.8140697E-03,+0.0E+00
+144.8750E-06,+68.9698485E-03,+61.6834164E-03,+0.0E+00
+145.0000E-06,+68.9698485E-03,+62.4371853E-03,+0.0E+00
+145.1250E-06,+69.0954766E-03,+62.3115571E-03,+0.0E+00
+145.2500E-06,+69.2211048E-03,+62.9396978E-03,+0.0E+00
+145.3750E-06,+69.0954766E-03,+62.6884415E-03,+0.0E+00
+145.5000E-06,+68.5929641E-03,+62.0603008E-03,+0.0E+00
+145.6250E-06,+69.3467329E-03,+61.9346727E-03,+0.0E+00
+145.7500E-06,+69.3467329E-03,+62.0603008E-03,+0.0E+00
+145.8750E-06,+69.0954766E-03,+62.4371853E-03,+0.0E+00
+146.0000E-06,+69.3467329E-03,+62.5628134E-03,+0.0E+00
+146.1250E-06,+69.5979892E-03,+62.3115571E-03,+0.0E+00
+146.2500E-06,+69.5979892E-03,+61.6834164E-03,+0.0E+00
+146.3750E-06,+68.5929641E-03,+62.1859290E-03,+0.0E+00
+146.5000E-06,+69.4723611E-03,+62.0603008E-03,+0.0E+00
+146.6250E-06,+69.3467329E-03,+62.4371853E-03,+0.0E+00
+146.7500E-06,+70.1005018E-03,+62.8140697E-03,+0.0E+00
+146.8750E-06,+68.9698485E-03,+62.1859290E-03,+0.0E+00
+147.0000E-06,+69.5979892E-03,+61.6834164E-03,+0.0E+00
+147.1250E-06,+70.1005018E-03,+61.8090446E-03,+0.0E+00
+147.2500E-06,+68.8442204E-03,+61.8090446E-03,+0.0E+00
+147.3750E-06,+69.4723611E-03,+61.9346727E-03,+0.0E+00
+147.5000E-06,+69.8492455E-03,+62.4371853E-03,+0.0E+00
+147.6250E-06,+70.2261299E-03,+62.1859290E-03,+0.0E+00
+147.7500E-06,+70.7286425E-03,+62.5628134E-03,+0.0E+00
+147.8750E-06,+69.5979892E-03,+61.4321601E-03,+0.0E+00
+148.0000E-06,+69.9748736E-03,+61.8090446E-03,+0.0E+00
+148.1250E-06,+69.9748736E-03,+62.4371853E-03,+0.0E+00
+148.2500E-06,+69.9748736E-03,+62.5628134E-03,+0.0E+00
+148.3750E-06,+69.9748736E-03,+62.6884415E-03,+0.0E+00
+148.5000E-06,+70.6030143E-03,+63.5678385E-03,+0.0E+00
+148.6250E-06,+70.3517580E-03,+63.1909541E-03,+0.0E+00
+148.7500E-06,+71.1055269E-03,+62.4371853E-03,+0.0E+00
+148.8750E-06,+70.1005018E-03,+61.9346727E-03,+0.0E+00
+149.0000E-06,+68.9698485E-03,+60.6783913E-03,+0.0E+00
+149.1250E-06,+69.9748736E-03,+61.9346727E-03,+0.0E+00
+149.2500E-06,+71.3567832E-03,+63.0653260E-03,+0.0E+00
+149.3750E-06,+71.2311550E-03,+63.3165822E-03,+0.0E+00
+149.5000E-06,+70.7286425E-03,+62.4371853E-03,+0.0E+00
+149.6250E-06,+70.4773862E-03,+61.0552757E-03,+0.0E+00
+149.7500E-06,+70.4773862E-03,+62.0603008E-03,+0.0E+00
+149.8750E-06,+71.7336676E-03,+61.8090446E-03,+0.0E+00
+150.0000E-06,+70.7286425E-03,+62.1859290E-03,+0.0E+00
+150.1250E-06,+71.2311550E-03,+62.6884415E-03,+0.0E+00
+150.2500E-06,+71.7336676E-03,+63.3165822E-03,+0.0E+00
+150.3750E-06,+70.9798987E-03,+61.9346727E-03,+0.0E+00
+150.5000E-06,+71.1055269E-03,+62.4371853E-03,+0.0E+00
+150.6250E-06,+70.2261299E-03,+62.5628134E-03,+0.0E+00
+150.7500E-06,+70.7286425E-03,+62.6884415E-03,+0.0E+00
+150.8750E-06,+71.7336676E-03,+62.8140697E-03,+0.0E+00
+151.0000E-06,+72.2361801E-03,+63.6934667E-03,+0.0E+00
+151.1250E-06,+71.7336676E-03,+62.1859290E-03,+0.0E+00
+151.2500E-06,+70.8542706E-03,+61.5577883E-03,+0.0E+00
+151.3750E-06,+70.8542706E-03,+61.3065320E-03,+0.0E+00
+151.5000E-06,+71.3567832E-03,+62.5628134E-03,+0.0E+00
+151.6250E-06,+71.7336676E-03,+63.0653260E-03,+0.0E+00
+151.7500E-06,+71.7336676E-03,+62.8140697E-03,+0.0E+00
+151.8750E-06,+71.3567832E-03,+62.4371853E-03,+0.0E+00
+152.0000E-06,+71.8592957E-03,+61.4321601E-03,+0.0E+00
+152.1250E-06,+71.2311550E-03,+61.8090446E-03,+0.0E+00
+152.2500E-06,+71.1055269E-03,+62.3115571E-03,+0.0E+00
+152.3750E-06,+71.7336676E-03,+63.1909541E-03,+0.0E+00
+152.5000E-06,+71.7336676E-03,+63.5678385E-03,+0.0E+00
+152.6250E-06,+72.1105520E-03,+63.6934667E-03,+0.0E+00
+152.7500E-06,+71.6080394E-03,+61.3065320E-03,+0.0E+00
+152.8750E-06,+70.6030143E-03,+61.4321601E-03,+0.0E+00
+153.0000E-06,+71.2311550E-03,+61.1809039E-03,+0.0E+00
+153.1250E-06,+71.6080394E-03,+63.0653260E-03,+0.0E+00
+153.2500E-06,+71.7336676E-03,+63.5678385E-03,+0.0E+00
+153.3750E-06,+72.7386927E-03,+63.4422104E-03,+0.0E+00
+153.5000E-06,+71.9849239E-03,+61.9346727E-03,+0.0E+00
+153.6250E-06,+72.1105520E-03,+61.6834164E-03,+0.0E+00
+153.7500E-06,+72.2361801E-03,+62.1859290E-03,+0.0E+00
+153.8750E-06,+72.9899490E-03,+63.1909541E-03,+0.0E+00
+154.0000E-06,+73.1155771E-03,+63.9447229E-03,+0.0E+00
+154.1250E-06,+73.2412052E-03,+63.5678385E-03,+0.0E+00
+154.2500E-06,+72.9899490E-03,+62.4371853E-03,+0.0E+00
+154.3750E-06,+72.3618083E-03,+61.1809039E-03,+0.0E+00
+154.5000E-06,+71.7336676E-03,+61.6834164E-03,+0.0E+00
+154.6250E-06,+72.6130645E-03,+62.0603008E-03,+0.0E+00
+154.7500E-06,+72.8643208E-03,+64.0703511E-03,+0.0E+00
+154.8750E-06,+73.7437178E-03,+63.8190948E-03,+0.0E+00
+155.0000E-06,+73.3668334E-03,+62.9396978E-03,+0.0E+00
+155.1250E-06,+73.7437178E-03,+61.8090446E-03,+0.0E+00
+155.2500E-06,+73.8693459E-03,+61.4321601E-03,+0.0E+00
+155.3750E-06,+73.6180897E-03,+62.3115571E-03,+0.0E+00
+155.5000E-06,+73.9949741E-03,+64.1959792E-03,+0.0E+00
