Freq.,Vu_out/Vu_in
1.40604752412968e+003,4.00243555710612e+001,-1.14134112313811e-001
1.40928879842164e+003,4.00243545398667e+001,-1.16156312013093e-001
1.41253754462252e+003,4.00243534997569e+001,-1.18179127104796e-001
1.41579377995684e+003,4.00243524507096e+001,-1.20202568309665e-001
1.41905752168885e+003,4.00243513927027e+001,-1.22226646351738e-001
1.42232878712258e+003,4.00243503257138e+001,-1.24251371958411e-001
1.42560759360195e+003,4.00243492497201e+001,-1.26276755860488e-001
1.42889395851086e+003,4.00243481646989e+001,-1.28302808792243e-001
1.43218789927330e+003,4.00243470706271e+001,-1.30329541491474e-001
1.43548943335341e+003,4.00243459674817e+001,-1.32356964699559e-001
1.43879857825560e+003,4.00243448552391e+001,-1.34385089161515e-001
1.44211535152463e+003,4.00243437338758e+001,-1.36413925626052e-001
1.44543977074568e+003,4.00243426033681e+001,-1.38443484845633e-001
1.44877185354452e+003,4.00243414636920e+001,-1.40473777576529e-001
1.45211161758750e+003,4.00243403148232e+001,-1.42504814578876e-001
1.45545908058172e+003,4.00243391567376e+001,-1.44536606616731e-001
1.45881426027510e+003,4.00243379894104e+001,-1.46569164458131e-001
1.46217717445647e+003,4.00243368128169e+001,-1.48602498875147e-001
1.46554784095566e+003,4.00243356269323e+001,-1.50636620643945e-001
1.46892627764362e+003,4.00243344317313e+001,-1.52671540544837e-001
1.47231250243247e+003,4.00243332271886e+001,-1.54707269362346e-001
1.47570653327564e+003,4.00243320132788e+001,-1.56743817885254e-001
1.47910838816796e+003,4.00243307899760e+001,-1.58781196906666e-001
1.48251808514570e+003,4.00243295572542e+001,-1.60819417224064e-001
1.48593564228676e+003,4.00243283150875e+001,-1.62858489639363e-001
1.48936107771066e+003,4.00243270634494e+001,-1.64898424958971e-001
1.49279440957874e+003,4.00243258023135e+001,-1.66939233993844e-001
1.49623565609418e+003,4.00243245316529e+001,-1.68980927559544e-001
1.49968483550212e+003,4.00243232514407e+001,-1.71023516476294e-001
1.50314196608977e+003,4.00243219616498e+001,-1.73067011569041e-001
1.50660706618649e+003,4.00243206622529e+001,-1.75111423667504e-001
1.51008015416389e+003,4.00243193532223e+001,-1.77156763606240e-001
1.51356124843595e+003,4.00243180345304e+001,-1.79203042224697e-001
1.51705036745908e+003,4.00243167061492e+001,-1.81250270367269e-001
1.52054752973224e+003,4.00243153680506e+001,-1.83298458883359e-001
1.52405275379703e+003,4.00243140202060e+001,-1.85347618627433e-001
1.52756605823781e+003,4.00243126625871e+001,-1.87397760459076e-001
1.53108746168177e+003,4.00243112951649e+001,-1.89448895243052e-001
1.53461698279903e+003,4.00243099179106e+001,-1.91501033849361e-001
1.53815464030277e+003,4.00243085307949e+001,-1.93554187153294e-001
1.54170045294930e+003,4.00243071337884e+001,-1.95608366035494e-001
1.54525443953815e+003,4.00243057268614e+001,-1.97663581382010e-001
1.54881661891222e+003,4.00243043099842e+001,-1.99719844084358e-001
1.55238700995782e+003,4.00243028831268e+001,-2.01777165039575e-001
1.55596563160481e+003,4.00243014462588e+001,-2.03835555150278e-001
1.55955250282669e+003,4.00242999993498e+001,-2.05895025324723e-001
1.56314764264069e+003,4.00242985423691e+001,-2.07955586476860e-001
1.56675107010788e+003,4.00242970752859e+001,-2.10017249526393e-001
1.57036280433328e+003,4.00242955980690e+001,-2.12080025398836e-001
1.57398286446595e+003,4.00242941106872e+001,-2.14143925025571e-001
1.57761126969908e+003,4.00242926131088e+001,-2.16208959343907e-001
1.58124803927011e+003,4.00242911053022e+001,-2.18275139297135e-001
1.58489319246084e+003,4.00242895872353e+001,-2.20342475834588e-001
1.58854674859751e+003,4.00242880588760e+001,-2.22410979911700e-001
1.59220872705090e+003,4.00242865201919e+001,-2.24480662490059e-001
1.59587914723646e+003,4.00242849711504e+001,-2.26551534537471e-001
1.59955802861440e+003,4.00242834117186e+001,-2.28623607028012e-001
1.60324539068977e+003,4.00242818418635e+001,-2.30696890942091e-001
1.60694125301260e+003,4.00242802615518e+001,-2.32771397266505e-001
1.61064563517799e+003,4.00242786707499e+001,-2.34847136994496e-001
1.61435855682621e+003,4.00242770694242e+001,-2.36924121125814e-001
1.61808003764279e+003,4.00242754575407e+001,-2.39002360666769e-001
1.62181009735865e+003,4.00242738350652e+001,-2.41081866630292e-001
1.62554875575021e+003,4.00242722019634e+001,-2.43162650035995e-001
1.62929603263944e+003,4.00242705582006e+001,-2.45244721910226e-001
1.63305194789405e+003,4.00242689037419e+001,-2.47328093286126e-001
1.63681652142753e+003,4.00242672385524e+001,-2.49412775203693e-001
1.64058977319926e+003,4.00242655625966e+001,-2.51498778709836e-001
1.64437172321465e+003,4.00242638758391e+001,-2.53586114858432e-001
1.64816239152523e+003,4.00242621782441e+001,-2.55674794710388e-001
1.65196179822873e+003,4.00242604697756e+001,-2.57764829333698e-001
1.65576996346924e+003,4.00242587503975e+001,-2.59856229803501e-001
1.65958690743728e+003,4.00242570200731e+001,-2.61949007202138e-001
1.66341265036988e+003,4.00242552787659e+001,-2.64043172619215e-001
1.66724721255078e+003,4.00242535264390e+001,-2.66138737151654e-001
1.67109061431042e+003,4.00242517630551e+001,-2.68235711903762e-001
1.67494287602615e+003,4.00242499885770e+001,-2.70334107987278e-001
1.67880401812227e+003,4.00242482029669e+001,-2.72433936521441e-001
1.68267406107018e+003,4.00242464061871e+001,-2.74535208633044e-001
1.68655302538845e+003,4.00242445981995e+001,-2.76637935456492e-001
1.69044093164297e+003,4.00242427789656e+001,-2.78742128133866e-001
1.69433780044704e+003,4.00242409484470e+001,-2.80847797814973e-001
1.69824365246145e+003,4.00242391066049e+001,-2.82954955657415e-001
1.70215850839466e+003,4.00242372534001e+001,-2.85063612826640e-001
1.70608238900283e+003,4.00242353887935e+001,-2.87173780496004e-001
1.71001531508999e+003,4.00242335127454e+001,-2.89285469846829e-001
1.71395730750813e+003,4.00242316252161e+001,-2.91398692068465e-001
1.71790838715729e+003,4.00242297261657e+001,-2.93513458358345e-001
1.72186857498571e+003,4.00242278155537e+001,-2.95629779922044e-001
1.72583789198991e+003,4.00242258933398e+001,-2.97747667973343e-001
1.72981635921480e+003,4.00242239594832e+001,-2.99867133734282e-001
1.73380399775384e+003,4.00242220139429e+001,-3.01988188435224e-001
1.73780082874908e+003,4.00242200566776e+001,-3.04110843314911e-001
1.74180687339131e+003,4.00242180876458e+001,-3.06235109620526e-001
1.74582215292020e+003,4.00242161068059e+001,-3.08360998607748e-001
1.74984668862435e+003,4.00242141141158e+001,-3.10488521540818e-001
1.75388050184146e+003,4.00242121095332e+001,-3.12617689692591e-001
1.75792361395839e+003,4.00242100930157e+001,-3.14748514344601e-001
1.76197604641132e+003,4.00242080645206e+001,-3.16881006787119e-001
1.76603782068586e+003,4.00242060240047e+001,-3.19015178319209e-001
1.77010895831711e+003,4.00242039714249e+001,-3.21151040248793e-001
1.77418948088986e+003,4.00242019067377e+001,-3.23288603892708e-001
1.77827941003861e+003,4.00241998298992e+001,-3.25427880576765e-001
1.78237876744778e+003,4.00241977408655e+001,-3.27568881635809e-001
1.78648757485174e+003,4.00241956395923e+001,-3.29711618413782e-001
1.79060585403498e+003,4.00241935260350e+001,-3.31856102263777e-001
1.79473362683221e+003,4.00241914001488e+001,-3.34002344548101e-001
1.79887091512848e+003,4.00241892618887e+001,-3.36150356638337e-001
1.80301774085926e+003,4.00241871112092e+001,-3.38300149915400e-001
1.80717412601061e+003,4.00241849480649e+001,-3.40451735769599e-001
1.81134009261929e+003,4.00241827724099e+001,-3.42605125600696e-001
1.81551566277282e+003,4.00241805841981e+001,-3.44760330817968e-001
1.81970085860967e+003,4.00241783833830e+001,-3.46917362840265e-001
1.82389570231932e+003,4.00241761699180e+001,-3.49076233096071e-001
1.82810021614242e+003,4.00241739437561e+001,-3.51236953023565e-001
1.83231442237089e+003,4.00241717048503e+001,-3.53399534070679e-001
1.83653834334803e+003,4.00241694531530e+001,-3.55563987695163e-001
1.84077200146864e+003,4.00241671886165e+001,-3.57730325364638e-001
1.84501541917915e+003,4.00241649111929e+001,-3.59898558556663e-001
1.84926861897776e+003,4.00241626208337e+001,-3.62068698758793e-001
1.85353162341449e+003,4.00241603174905e+001,-3.64240757468639e-001
1.85780445509137e+003,4.00241580011144e+001,-3.66414746193931e-001
1.86208713666254e+003,4.00241556716563e+001,-3.68590676452573e-001
1.86637969083434e+003,4.00241533290669e+001,-3.70768559772711e-001
1.87068214036547e+003,4.00241509732965e+001,-3.72948407692787e-001
1.87499450806709e+003,4.00241486042952e+001,-3.75130231761607e-001
1.87931681680294e+003,4.00241462220127e+001,-3.77314043538395e-001
1.88364908948947e+003,4.00241438263985e+001,-3.79499854592856e-001
1.88799134909596e+003,4.00241414174018e+001,-3.81687676505239e-001
1.89234361864464e+003,4.00241389949717e+001,-3.83877520866396e-001
1.89670592121081e+003,4.00241365590566e+001,-3.86069399277845e-001
1.90107827992297e+003,4.00241341096051e+001,-3.88263323351827e-001
1.90546071796291e+003,4.00241316465651e+001,-3.90459304711371e-001
1.90985325856590e+003,4.00241291698845e+001,-3.92657354990355e-001
1.91425592502075e+003,4.00241266795108e+001,-3.94857485833566e-001
1.91866874066995e+003,4.00241241753911e+001,-3.97059708896760e-001
1.92309172890982e+003,4.00241216574724e+001,-3.99264035846726e-001
1.92752491319060e+003,4.00241191257013e+001,-4.01470478361347e-001
1.93196831701659e+003,4.00241165800242e+001,-4.03679048129659e-001
1.93642196394627e+003,4.00241140203870e+001,-4.05889756851917e-001
1.94088587759244e+003,4.00241114467355e+001,-4.08102616239651e-001
1.94536008162232e+003,4.00241088590152e+001,-4.10317638015732e-001
1.94984459975770e+003,4.00241062571713e+001,-4.12534833914433e-001
1.95433945577505e+003,4.00241036411484e+001,-4.14754215681489e-001
1.95884467350565e+003,4.00241010108913e+001,-4.16975795074160e-001
1.96336027683570e+003,4.00240983663441e+001,-4.19199583861294e-001
1.96788628970650e+003,4.00240957074508e+001,-4.21425593823384e-001
1.97242273611451e+003,4.00240930341550e+001,-4.23653836752639e-001
1.97696964011151e+003,4.00240903464001e+001,-4.25884324453035e-001
1.98152702580475e+003,4.00240876441291e+001,-4.28117068740389e-001
1.98609491735702e+003,4.00240849272846e+001,-4.30352081442409e-001
1.99067333898684e+003,4.00240821958092e+001,-4.32589374398766e-001
1.99526231496853e+003,4.00240794496449e+001,-4.34828959461151e-001
1.99986186963239e+003,4.00240766887335e+001,-4.37070848493340e-001
2.00447202736481e+003,4.00240739130164e+001,-4.39315053371253e-001
2.00909281260837e+003,4.00240711224349e+001,-4.41561585983022e-001
2.01372424986203e+003,4.00240683169298e+001,-4.43810458229048e-001
2.01836636368121e+003,4.00240654964416e+001,-4.46061682022066e-001
2.02301917867791e+003,4.00240626609105e+001,-4.48315269287207e-001
2.02768271952092e+003,4.00240598102764e+001,-4.50571231962064e-001
2.03235701093586e+003,4.00240569444790e+001,-4.52829581996749e-001
2.03704207770536e+003,4.00240540634573e+001,-4.55090331353960e-001
2.04173794466917e+003,4.00240511671505e+001,-4.57353492009042e-001
2.04644463672431e+003,4.00240482554971e+001,-4.59619075950054e-001
2.05116217882520e+003,4.00240453284353e+001,-4.61887095177823e-001
2.05589059598378e+003,4.00240423859032e+001,-4.64157561706019e-001
2.06062991326964e+003,4.00240394278383e+001,-4.66430487561207e-001
2.06538015581016e+003,4.00240364541779e+001,-4.68705884782919e-001
2.07014134879068e+003,4.00240334648591e+001,-4.70983765423711e-001
2.07491351745454e+003,4.00240304598184e+001,-4.73264141549230e-001
2.07969668710333e+003,4.00240274389922e+001,-4.75547025238277e-001
2.08449088309692e+003,4.00240244023164e+001,-4.77832428582869e-001
2.08929613085367e+003,4.00240213497267e+001,-4.80120363688302e-001
2.09411245585052e+003,4.00240182811584e+001,-4.82410842673219e-001
2.09893988362315e+003,4.00240151965463e+001,-4.84703877669669e-001
2.10377843976610e+003,4.00240120958252e+001,-4.86999480823172e-001
2.10862814993292e+003,4.00240089789293e+001,-4.89297664292785e-001
2.11348903983627e+003,4.00240058457925e+001,-4.91598440251163e-001
2.11836113524813e+003,4.00240026963484e+001,-4.93901820884623e-001
2.12324446199984e+003,4.00239995305303e+001,-4.96207818393211e-001
2.12813904598233e+003,4.00239963482711e+001,-4.98516444990765e-001
2.13304491314620e+003,4.00239931495033e+001,-5.00827712904976e-001
2.13796208950185e+003,4.00239899341591e+001,-5.03141634377456e-001
2.14289060111968e+003,4.00239867021704e+001,-5.05458221663801e-001
2.14783047413015e+003,4.00239834534686e+001,-5.07777487033656e-001
2.15278173472399e+003,4.00239801879849e+001,-5.10099442770777e-001
2.15774440915228e+003,4.00239769056501e+001,-5.12424101173098e-001
2.16271852372664e+003,4.00239736063946e+001,-5.14751474552797e-001
2.16770410481931e+003,4.00239702901485e+001,-5.17081575236356e-001
2.17270117886336e+003,4.00239669568415e+001,-5.19414415564629e-001
2.17770977235277e+003,4.00239636064029e+001,-5.21750007892907e-001
2.18272991184261e+003,4.00239602387617e+001,-5.24088364590981e-001
2.18776162394916e+003,4.00239568538465e+001,-5.26429498043208e-001
2.19280493535006e+003,4.00239534515857e+001,-5.28773420648577e-001
2.19785987278443e+003,4.00239500319070e+001,-5.31120144820773e-001
2.20292646305306e+003,4.00239465947380e+001,-5.33469682988239e-001
2.20800473301851e+003,4.00239431400059e+001,-5.35822047594250e-001
2.21309470960524e+003,4.00239396676374e+001,-5.38177251096968e-001
2.21819641979982e+003,4.00239361775590e+001,-5.40535305969515e-001
2.22330989065101e+003,4.00239326696965e+001,-5.42896224700035e-001
2.22843514926991e+003,4.00239291439758e+001,-5.45260019791759e-001
2.23357222283013e+003,4.00239256003220e+001,-5.47626703763073e-001
2.23872113856794e+003,4.00239220386601e+001,-5.49996289147584e-001
2.24388192378237e+003,4.00239184589146e+001,-5.52368788494181e-001
2.24905460583538e+003,4.00239148610096e+001,-5.54744214367106e-001
2.25423921215203e+003,4.00239112448688e+001,-5.57122579346017e-001
2.25943577022057e+003,4.00239076104156e+001,-5.59503896026058e-001
2.26464430759265e+003,4.00239039575730e+001,-5.61888177017918e-001
2.26986485188342e+003,4.00239002862635e+001,-5.64275434947904e-001
2.27509743077166e+003,4.00238965964094e+001,-5.66665682458004e-001
2.28034207200001e+003,4.00238928879324e+001,-5.69058932205953e-001
2.28559880337502e+003,4.00238891607539e+001,-5.71455196865302e-001
2.29086765276736e+003,4.00238854147949e+001,-5.73854489125481e-001
2.29614864811195e+003,4.00238816499761e+001,-5.76256821691867e-001
2.30144181740810e+003,4.00238778662176e+001,-5.78662207285852e-001
2.30674718871966e+003,4.00238740634393e+001,-5.81070658644908e-001
2.31206479017518e+003,4.00238702415605e+001,-5.83482188522656e-001
2.31739464996806e+003,4.00238664005003e+001,-5.85896809688928e-001
2.32273679635669e+003,4.00238625401772e+001,-5.88314534929839e-001
2.32809125766459e+003,4.00238586605094e+001,-5.90735377047854e-001
2.33345806228058e+003,4.00238547614147e+001,-5.93159348861849e-001
2.33883723865893e+003,4.00238508428105e+001,-5.95586463207187e-001
2.34422881531950e+003,4.00238469046136e+001,-5.98016732935777e-001
2.34963282084788e+003,4.00238429467408e+001,-6.00450170916148e-001
2.35504928389559e+003,4.00238389691079e+001,-6.02886790033513e-001
2.36047823318015e+003,4.00238349716308e+001,-6.05326603189835e-001
2.36591969748533e+003,4.00238309542248e+001,-6.07769623303899e-001
2.37137370566123e+003,4.00238269168046e+001,-6.10215863311377e-001
2.37684028662445e+003,4.00238228592848e+001,-6.12665336164895e-001
2.38231946935826e+003,4.00238187815793e+001,-6.15118054834104e-001
2.38781128291275e+003,4.00238146836017e+001,-6.17574032305744e-001
2.39331575640496e+003,4.00238105652651e+001,-6.20033281583715e-001
2.39883291901906e+003,4.00238064264823e+001,-6.22495815689144e-001
2.40436280000650e+003,4.00238022671656e+001,-6.24961647660453e-001
2.40990542868616e+003,4.00237980872268e+001,-6.27430790553428e-001
2.41546083444450e+003,4.00237938865773e+001,-6.29903257441287e-001
2.42102904673574e+003,4.00237896651280e+001,-6.32379061414749e-001
2.42661009508198e+003,4.00237854227897e+001,-6.34858215582101e-001
2.43220400907338e+003,4.00237811594722e+001,-6.37340733069266e-001
2.43781081836831e+003,4.00237768750853e+001,-6.39826627019877e-001
2.44343055269353e+003,4.00237725695382e+001,-6.42315910595341e-001
2.44906324184430e+003,4.00237682427395e+001,-6.44808596974906e-001
2.45470891568459e+003,4.00237638945977e+001,-6.47304699355737e-001
2.46036760414718e+003,4.00237595250206e+001,-6.49804230952979e-001
2.46603933723389e+003,4.00237551339156e+001,-6.52307204999830e-001
2.47172414501568e+003,4.00237507211895e+001,-6.54813634747605e-001
2.47742205763284e+003,4.00237462867490e+001,-6.57323533465813e-001
2.48313310529512e+003,4.00237418304999e+001,-6.59836914442219e-001
2.48885731828194e+003,4.00237373523480e+001,-6.62353790982919e-001
2.49459472694250e+003,4.00237328521982e+001,-6.64874176412406e-001
2.50034536169598e+003,4.00237283299552e+001,-6.67398084073642e-001
2.50610925303166e+003,4.00237237855232e+001,-6.69925527328127e-001
2.51188643150912e+003,4.00237192188058e+001,-6.72456519555968e-001
2.51767692775840e+003,4.00237146297064e+001,-6.74991074155951e-001
2.52348077248012e+003,4.00237100181275e+001,-6.77529204545607e-001
2.52929799644569e+003,4.00237053839716e+001,-6.80070924161290e-001
2.53512863049745e+003,4.00237007271403e+001,-6.82616246458236e-001
2.54097270554884e+003,4.00236960475350e+001,-6.85165184910646e-001
2.54683025258458e+003,4.00236913450566e+001,-6.87717753011746e-001
2.55270130266078e+003,4.00236866196054e+001,-6.90273964273862e-001
2.55858588690518e+003,4.00236818710812e+001,-6.92833832228492e-001
2.56448403651725e+003,4.00236770993834e+001,-6.95397370426373e-001
2.57039578276840e+003,4.00236723044109e+001,-6.97964592437555e-001
2.57632115700211e+003,4.00236674860621e+001,-7.00535511851471e-001
2.58226019063413e+003,4.00236626442349e+001,-7.03110142277007e-001
2.58821291515262e+003,4.00236577788266e+001,-7.05688497342573e-001
2.59417936211834e+003,4.00236528897342e+001,-7.08270590696178e-001
2.60015956316480e+003,4.00236479768541e+001,-7.10856436005495e-001
2.60615354999842e+003,4.00236430400821e+001,-7.13446046957937e-001
2.61216135439873e+003,4.00236380793136e+001,-7.16039437260728e-001
2.61818300821851e+003,4.00236330944436e+001,-7.18636620640974e-001
2.62421854338396e+003,4.00236280853663e+001,-7.21237610845733e-001
2.63026799189490e+003,4.00236230519756e+001,-7.23842421642089e-001
2.63633138582490e+003,4.00236179941649e+001,-7.26451066817224e-001
2.64240875732146e+003,4.00236129118270e+001,-7.29063560178488e-001
2.64850013860622e+003,4.00236078048542e+001,-7.31679915553474e-001
2.65460556197505e+003,4.00236026731382e+001,-7.34300146790086e-001
2.66072505979832e+003,4.00235975165704e+001,-7.36924267756616e-001
2.66685866452099e+003,4.00235923350415e+001,-7.39552292341814e-001
2.67300640866282e+003,4.00235871284415e+001,-7.42184234454959e-001
2.67916832481854e+003,4.00235818966604e+001,-7.44820108025935e-001
2.68534444565802e+003,4.00235766395870e+001,-7.47459927005301e-001
2.69153480392642e+003,4.00235713571102e+001,-7.50103705364364e-001
2.69773943244443e+003,4.00235660491179e+001,-7.52751457095256e-001
2.70395836410835e+003,4.00235607154976e+001,-7.55403196210999e-001
2.71019163189035e+003,4.00235553561364e+001,-7.58058936745586e-001
2.71643926883858e+003,4.00235499709207e+001,-7.60718692754049e-001
2.72270130807741e+003,4.00235445597363e+001,-7.63382478312537e-001
2.72897778280754e+003,4.00235391224686e+001,-7.66050307518383e-001
2.73526872630621e+003,4.00235336590024e+001,-7.68722194490183e-001
2.74157417192738e+003,4.00235281692219e+001,-7.71398153367869e-001
2.74789415310189e+003,4.00235226530109e+001,-7.74078198312779e-001
2.75422870333766e+003,4.00235171102523e+001,-7.76762343507736e-001
2.76057785621984e+003,4.00235115408288e+001,-7.79450603157116e-001
2.76694164541100e+003,4.00235059446223e+001,-7.82142991486929e-001
2.77332010465133e+003,4.00235003215143e+001,-7.84839522744886e-001
2.77971326775878e+003,4.00234946713857e+001,-7.87540211200479e-001
2.78612116862926e+003,4.00234889941166e+001,-7.90245071145052e-001
2.79254384123682e+003,4.00234832895869e+001,-7.92954116891878e-001
2.79898131963385e+003,4.00234775576756e+001,-7.95667362776229e-001
2.80543363795120e+003,4.00234717982612e+001,-7.98384823155457e-001
2.81190083039842e+003,4.00234660112219e+001,-8.01106512409064e-001
2.81838293126394e+003,4.00234601964348e+001,-8.03832444938779e-001
2.82487997491519e+003,4.00234543537769e+001,-8.06562635168632e-001
2.83139199579886e+003,4.00234484831244e+001,-8.09297097545030e-001
2.83791902844103e+003,4.00234425843527e+001,-8.12035846536830e-001
2.84446110744739e+003,4.00234366573371e+001,-8.14778896635420e-001
2.85101826750338e+003,4.00234307019518e+001,-8.17526262354786e-001
2.85759054337442e+003,4.00234247180707e+001,-8.20277958231596e-001
2.86417796990605e+003,4.00234187055670e+001,-8.23033998825269e-001
2.87078058202416e+003,4.00234126643133e+001,-8.25794398718055e-001
2.87739841473514e+003,4.00234065941817e+001,-8.28559172515109e-001
2.88403150312607e+003,4.00234004950434e+001,-8.31328334844568e-001
2.89067988236494e+003,4.00233943667693e+001,-8.34101900357626e-001
2.89734358770079e+003,4.00233882092296e+001,-8.36879883728610e-001
2.90402265446391e+003,4.00233820222937e+001,-8.39662299655058e-001
2.91071711806607e+003,4.00233758058306e+001,-8.42449162857794e-001
2.91742701400063e+003,4.00233695597086e+001,-8.45240488081007e-001
2.92415237784279e+003,4.00233632837954e+001,-8.48036290092324e-001
2.93089324524978e+003,4.00233569779579e+001,-8.50836583682887e-001
2.93764965196099e+003,4.00233506420626e+001,-8.53641383667436e-001
2.94442163379822e+003,4.00233442759752e+001,-8.56450704884376e-001
2.95120922666584e+003,4.00233378795610e+001,-8.59264562195864e-001
2.95801246655100e+003,4.00233314526842e+001,-8.62082970487880e-001
2.96483138952379e+003,4.00233249952088e+001,-8.64905944670306e-001
2.97166603173748e+003,4.00233185069980e+001,-8.67733499677004e-001
2.97851642942864e+003,4.00233119879143e+001,-8.70565650465894e-001
2.98538261891741e+003,4.00233054378196e+001,-8.73402412019030e-001
2.99226463660763e+003,4.00232988565751e+001,-8.76243799342678e-001
2.99916251898709e+003,4.00232922440414e+001,-8.79089827467398e-001
3.00607630262767e+003,4.00232856000783e+001,-8.81940511448115e-001
3.01300602418556e+003,4.00232789245453e+001,-8.84795866364203e-001
3.01995172040146e+003,4.00232722173007e+001,-8.87655907319562e-001
3.02691342810074e+003,4.00232654782026e+001,-8.90520649442694e-001
3.03389118419371e+003,4.00232587071081e+001,-8.93390107886784e-001
3.04088502567571e+003,4.00232519038737e+001,-8.96264297829777e-001
3.04789498962742e+003,4.00232450683555e+001,-8.99143234474459e-001
3.05492111321495e+003,4.00232382004085e+001,-9.02026933048536e-001
3.06196343369011e+003,4.00232312998873e+001,-9.04915408804707e-001
3.06902198839059e+003,4.00232243666456e+001,-9.07808677020751e-001
3.07609681474014e+003,4.00232174005366e+001,-9.10706752999604e-001
3.08318795024878e+003,4.00232104014127e+001,-9.13609652069434e-001
3.09029543251301e+003,4.00232033691257e+001,-9.16517389583727e-001
3.09741929921600e+003,4.00231963035265e+001,-9.19429980921360e-001
3.10455958812778e+003,4.00231892044655e+001,-9.22347441486688e-001
3.11171633710544e+003,4.00231820717923e+001,-9.25269786709618e-001
3.11888958409336e+003,4.00231749053558e+001,-9.28197032045692e-001
3.12607936712337e+003,4.00231677050041e+001,-9.31129192976164e-001
3.13328572431500e+003,4.00231604705848e+001,-9.34066285008086e-001
3.14050869387563e+003,4.00231532019445e+001,-9.37008323674382e-001
3.14774831410073e+003,4.00231458989294e+001,-9.39955324533931e-001
3.15500462337404e+003,4.00231385613846e+001,-9.42907303171651e-001
3.16227766016779e+003,4.00231311891548e+001,-9.45864275198573e-001
3.16956746304290e+003,4.00231237820838e+001,-9.48826256251928e-001
3.17687407064918e+003,4.00231163400147e+001,-9.51793261995224e-001
3.18419752172553e+003,4.00231088627899e+001,-9.54765308118330e-001
3.19153785510017e+003,4.00231013502508e+001,-9.57742410337555e-001
3.19889510969080e+003,4.00230938022385e+001,-9.60724584395729e-001
3.20626932450487e+003,4.00230862185930e+001,-9.63711846062287e-001
3.21366053863972e+003,4.00230785991536e+001,-9.66704211133350e-001
3.22106879128283e+003,4.00230709437591e+001,-9.69701695431804e-001
3.22849412171203e+003,4.00230632522471e+001,-9.72704314807386e-001
3.23593656929568e+003,4.00230555244548e+001,-9.75712085136762e-001
3.24339617349288e+003,4.00230477602185e+001,-9.78725022323613e-001
3.25087297385373e+003,4.00230399593737e+001,-9.81743142298714e-001
3.25836701001948e+003,4.00230321217552e+001,-9.84766461020017e-001
3.26587832172275e+003,4.00230242471970e+001,-9.87794994472737e-001
3.27340694878777e+003,4.00230163355322e+001,-9.90828758669428e-001
3.28095293113057e+003,4.00230083865933e+001,-9.93867769650074e-001
3.28851630875921e+003,4.00230004002119e+001,-9.96912043482164e-001
3.29609712177396e+003,4.00229923762189e+001,-9.99961596260780e-001
3.30369541036753e+003,4.00229843144442e+001,-1.00301644410868e+000
3.31131121482529e+003,4.00229762147171e+001,-1.00607660317638e+000
3.31894457552548e+003,4.00229680768661e+001,-1.00914208964223e+000
3.32659553293942e+003,4.00229599007188e+001,-1.01221291971251e+000
3.33426412763172e+003,4.00229516861020e+001,-1.01528910962152e+000
3.34195040026051e+003,4.00229434328418e+001,-1.01837067563165e+000
3.34965439157765e+003,4.00229351407632e+001,-1.02145763403343e+000
3.35737614242892e+003,4.00229268096907e+001,-1.02455000114571e+000
3.36511569375427e+003,4.00229184394478e+001,-1.02764779331564e+000
3.37287308658805e+003,4.00229100298572e+001,-1.03075102691882e+000
3.38064836205918e+003,4.00229015807408e+001,-1.03385971835936e+000
3.38844156139139e+003,4.00228930919197e+001,-1.03697388406996e+000
3.39625272590344e+003,4.00228845632141e+001,-1.04009354051201e+000
3.40408189700937e+003,4.00228759944432e+001,-1.04321870417567e+000
3.41192911621864e+003,4.00228673854257e+001,-1.04634939157996e+000
3.41979442513644e+003,4.00228587359792e+001,-1.04948561927282e+000
3.42767786546386e+003,4.00228500459205e+001,-1.05262740383123e+000
3.43557947899810e+003,4.00228413150656e+001,-1.05577476186127e+000
3.44349930763274e+003,4.00228325432295e+001,-1.05892770999821e+000
3.45143739335791e+003,4.00228237302265e+001,-1.06208626490662e+000
3.45939377826057e+003,4.00228148758699e+001,-1.06525044328042e+000
3.46736850452466e+003,4.00228059799721e+001,-1.06842026184299e+000
3.47536161443140e+003,4.00227970423449e+001,-1.07159573734725e+000
3.48337315035946e+003,4.00227880627988e+001,-1.07477688657572e+000
3.49140315478520e+003,4.00227790411437e+001,-1.07796372634067e+000
3.49945167028291e+003,4.00227699771886e+001,-1.08115627348415e+000
3.50751873952502e+003,4.00227608707415e+001,-1.08435454487809e+000
3.51560440528232e+003,4.00227517216095e+001,-1.08755855742439e+000
3.52370871042420e+003,4.00227425295989e+001,-1.09076832805502e+000
3.53183169791890e+003,4.00227332945150e+001,-1.09398387373209e+000
3.53997341083368e+003,4.00227240161622e+001,-1.09720521144794e+000
3.54813389233508e+003,4.00227146943441e+001,-1.10043235822524e+000
3.55631318568918e+003,4.00227053288631e+001,-1.10366533111705e+000
3.56451133426177e+003,4.00226959195211e+001,-1.10690414720695e+000
3.57272838151861e+003,4.00226864661186e+001,-1.11014882360907e+000
3.58096437102568e+003,4.00226769684556e+001,-1.11339937746825e+000
3.58921934644937e+003,4.00226674263309e+001,-1.11665582596007e+000
3.59749335155674e+003,4.00226578395424e+001,-1.11991818629094e+000
3.60578643021574e+003,4.00226482078871e+001,-1.12318647569824e+000
3.61409862639545e+003,4.00226385311611e+001,-1.12646071145035e+000
