  Frequency             P(V(N00173)/ V(V3:+)) V(U1:-)               V(U1:+)              
  4.446312674690e+006  -1.574057984367e+002  8.809115555162e-002  1.000000000000e+000  
  4.456562483973e+006  -1.574635179060e+002  8.768443223300e-002  1.000000000000e+000  
  4.466835921508e+006  -1.575210866731e+002  8.727957943023e-002  1.000000000000e+000  
  4.477133041762e+006  -1.575785052387e+002  8.687658872895e-002  1.000000000000e+000  
  4.487453899330e+006  -1.576357741015e+002  8.647545174904e-002  1.000000000000e+000  
  4.497798548931e+006  -1.576928937586e+002  8.607616014463e-002  1.000000000000e+000  
  4.508167045413e+006  -1.577498647047e+002  8.567870560397e-002  1.000000000000e+000  
  4.518559443748e+006  -1.578066874332e+002  8.528307984936e-002  1.000000000000e+000  
  4.528975799035e+006  -1.578633624353e+002  8.488927463706e-002  1.000000000000e+000  
  4.539416166500e+006  -1.579198902003e+002  8.449728175617e-002  1.000000000000e+000  
  4.549880601499e+006  -1.579762712159e+002  8.410709303274e-002  1.000000000000e+000  
  4.560369159511e+006  -1.580325059677e+002  8.371870032337e-002  1.000000000000e+000  
  4.570881896147e+006  -1.580885949397e+002  8.333209551936e-002  1.000000000000e+000  
  4.581418867144e+006  -1.581445386139e+002  8.294727054453e-002  1.000000000000e+000  
  4.591980128367e+006  -1.582003374705e+002  8.256421735921e-002  1.000000000000e+000  
  4.602565735812e+006  -1.582559919880e+002  8.218292795402e-002  1.000000000000e+000  
  4.613175745602e+006  -1.583115026429e+002  8.180339435390e-002  1.000000000000e+000  
  4.623810213991e+006  -1.583668699101e+002  8.142560861699e-002  1.000000000000e+000  
  4.634469197361e+006  -1.584220942626e+002  8.104956283450e-002  1.000000000000e+000  
  4.645152752226e+006  -1.584771761716e+002  8.067524913067e-002  1.000000000000e+000  
  4.655860935228e+006  -1.585321161065e+002  8.030265966267e-002  1.000000000000e+000  
  4.666593803141e+006  -1.585869145350e+002  7.993178662048e-002  1.000000000000e+000  
  4.677351412870e+006  -1.586415719230e+002  7.956262222585e-002  1.000000000000e+000  
  4.688133821451e+006  -1.586960887347e+002  7.919515873609e-002  1.000000000000e+000  
  4.698941086050e+006  -1.587504654324e+002  7.882938843816e-002  1.000000000000e+000  
  4.709773263968e+006  -1.588047024768e+002  7.846530365242e-002  1.000000000000e+000  
  4.720630412634e+006  -1.588588003268e+002  7.810289673162e-002  1.000000000000e+000  
  4.731512589613e+006  -1.589127594396e+002  7.774216006076e-002  1.000000000000e+000  
  4.742419852601e+006  -1.589665802705e+002  7.738308605705e-002  1.000000000000e+000  
  4.753352259426e+006  -1.590202632734e+002  7.702566716975e-002  1.000000000000e+000  
  4.764309868052e+006  -1.590738089002e+002  7.666989587963e-002  1.000000000000e+000  
  4.775292736575e+006  -1.591272176012e+002  7.631576470079e-002  1.000000000000e+000  
  4.786300923225e+006  -1.591804898251e+002  7.596326617768e-002  1.000000000000e+000  
  4.797334486365e+006  -1.592336260187e+002  7.561239288694e-002  1.000000000000e+000  
  4.808393484496e+006  -1.592866266273e+002  7.526313743679e-002  1.000000000000e+000  
  4.819477976250e+006  -1.593394920945e+002  7.491549246697e-002  1.000000000000e+000  
  4.830588020396e+006  -1.593922228621e+002  7.456945064861e-002  1.000000000000e+000  
  4.841723675839e+006  -1.594448193704e+002  7.422500468415e-002  1.000000000000e+000  
  4.852885001619e+006  -1.594972820579e+002  7.388214730634e-002  1.000000000000e+000  
  4.864072056913e+006  -1.595496113615e+002  7.354087128173e-002  1.000000000000e+000  
  4.875284901032e+006  -1.596018077165e+002  7.320116940519e-002  1.000000000000e+000  
  4.886523593427e+006  -1.596538715564e+002  7.286303450340e-002  1.000000000000e+000  
  4.897788193683e+006  -1.597058033134e+002  7.252645943384e-002  1.000000000000e+000  
  4.909078761524e+006  -1.597576034178e+002  7.219143708471e-002  1.000000000000e+000  
  4.920395356813e+006  -1.598092722983e+002  7.185796037482e-002  1.000000000000e+000  
  4.931738039548e+006  -1.598608103821e+002  7.152602225349e-002  1.000000000000e+000  
  4.943106869867e+006  -1.599122180947e+002  7.119561569960e-002  1.000000000000e+000  
  4.954501908046e+006  -1.599634958600e+002  7.086673372491e-002  1.000000000000e+000  
  4.965923214502e+006  -1.600146441005e+002  7.053936936881e-002  1.000000000000e+000  
  4.977370849788e+006  -1.600656632368e+002  7.021351570168e-002  1.000000000000e+000  
  4.988844874598e+006  -1.601165536882e+002  6.988916582386e-002  1.000000000000e+000  
  5.000345349768e+006  -1.601673158723e+002  6.956631286566e-002  1.000000000000e+000  
  5.011872336271e+006  -1.602179502051e+002  6.924494998713e-002  1.000000000000e+000  
  5.023425895222e+006  -1.602684571012e+002  6.892507037808e-002  1.000000000000e+000  
  5.035006087877e+006  -1.603188369734e+002  6.860666725706e-002  1.000000000000e+000  
  5.046612975633e+006  -1.603690902333e+002  6.828973387463e-002  1.000000000000e+000  
  5.058246620029e+006  -1.604192172906e+002  6.797426350823e-002  1.000000000000e+000  
  5.069907082745e+006  -1.604692185536e+002  6.766024946546e-002  1.000000000000e+000  
  5.081594425604e+006  -1.605190944293e+002  6.734768508309e-002  1.000000000000e+000  
  5.093308710570e+006  -1.605688453228e+002  6.703656372700e-002  1.000000000000e+000  
  5.105049999752e+006  -1.606184716379e+002  6.672687879205e-002  1.000000000000e+000  
  5.116818355401e+006  -1.606679737770e+002  6.641862370118e-002  1.000000000000e+000  
  5.128613839912e+006  -1.607173521408e+002  6.611179190856e-002  1.000000000000e+000  
  5.140436515822e+006  -1.607666071285e+002  6.580637689458e-002  1.000000000000e+000  
  5.152286445816e+006  -1.608157391380e+002  6.550237216906e-002  1.000000000000e+000  
  5.164163692719e+006  -1.608647485655e+002  6.519977127027e-002  1.000000000000e+000  
  5.176068319504e+006  -1.609136358059e+002  6.489856776488e-002  1.000000000000e+000  
  5.188000389288e+006  -1.609624012526e+002  6.459875524782e-002  1.000000000000e+000  
  5.199959965333e+006  -1.610110452975e+002  6.430032734141e-002  1.000000000000e+000  
  5.211947111049e+006  -1.610595683309e+002  6.400327769839e-002  1.000000000000e+000  
  5.223961889989e+006  -1.611079707420e+002  6.370759999711e-002  1.000000000000e+000  
  5.236004365856e+006  -1.611562529183e+002  6.341328794459e-002  1.000000000000e+000  
  5.248074602496e+006  -1.612044152459e+002  6.312033527559e-002  1.000000000000e+000  
  5.260172663905e+006  -1.612524581095e+002  6.282873575255e-002  1.000000000000e+000  
  5.272298614226e+006  -1.613003818923e+002  6.253848316543e-002  1.000000000000e+000  
  5.284452517750e+006  -1.613481869763e+002  6.224957133094e-002  1.000000000000e+000  
  5.296634438915e+006  -1.613958737418e+002  6.196199409537e-002  1.000000000000e+000  
  5.308844442308e+006  -1.614434425680e+002  6.167574533002e-002  1.000000000000e+000  
  5.321082592666e+006  -1.614908938323e+002  6.139081893408e-002  1.000000000000e+000  
  5.333348954874e+006  -1.615382279112e+002  6.110720883378e-002  1.000000000000e+000  
  5.345643593968e+006  -1.615854451794e+002  6.082490898232e-002  1.000000000000e+000  
  5.357966575132e+006  -1.616325460104e+002  6.054391335972e-002  1.000000000000e+000  
  5.370317963701e+006  -1.616795307763e+002  6.026421597203e-002  1.000000000000e+000  
  5.382697825161e+006  -1.617263998479e+002  5.998581085411e-002  1.000000000000e+000  
  5.395106225149e+006  -1.617731535944e+002  5.970869206518e-002  1.000000000000e+000  
  5.407543229454e+006  -1.618197923840e+002  5.943285369162e-002  1.000000000000e+000  
  5.420008904014e+006  -1.618663165833e+002  5.915828984616e-002  1.000000000000e+000  
  5.432503314922e+006  -1.619127265575e+002  5.888499466774e-002  1.000000000000e+000  
  5.445026528422e+006  -1.619590226708e+002  5.861296232074e-002  1.000000000000e+000  
  5.457578610911e+006  -1.620052052856e+002  5.834218699770e-002  1.000000000000e+000  
  5.470159628938e+006  -1.620512747634e+002  5.807266291496e-002  1.000000000000e+000  
  5.482769649207e+006  -1.620972314642e+002  5.780438431469e-002  1.000000000000e+000  
  5.495408738574e+006  -1.621430757465e+002  5.753734546690e-002  1.000000000000e+000  
  5.508076964052e+006  -1.621888079678e+002  5.727154066512e-002  1.000000000000e+000  
  5.520774392806e+006  -1.622344284842e+002  5.700696422913e-002  1.000000000000e+000  
  5.533501092155e+006  -1.622799376504e+002  5.674361050410e-002  1.000000000000e+000  
  5.546257129577e+006  -1.623253358198e+002  5.648147386057e-002  1.000000000000e+000  
  5.559042572702e+006  -1.623706233448e+002  5.622054869361e-002  1.000000000000e+000  
  5.571857489317e+006  -1.624158005761e+002  5.596082942544e-002  1.000000000000e+000  
  5.584701947366e+006  -1.624608678634e+002  5.570231050129e-002  1.000000000000e+000  
  5.597576014949e+006  -1.625058255551e+002  5.544498639201e-002  1.000000000000e+000  
  5.610479760323e+006  -1.625506739983e+002  5.518885159326e-002  1.000000000000e+000  
  5.623413251901e+006  -1.625954135388e+002  5.493390062543e-002  1.000000000000e+000  
  5.636376558258e+006  -1.626400445212e+002  5.468012803290e-002  1.000000000000e+000  
  5.649369748121e+006  -1.626845672889e+002  5.442752838655e-002  1.000000000000e+000  
  5.662392890381e+006  -1.627289821839e+002  5.417609627973e-002  1.000000000000e+000  
  5.675446054083e+006  -1.627732895471e+002  5.392582633075e-002  1.000000000000e+000  
  5.688529308436e+006  -1.628174897181e+002  5.367671318222e-002  1.000000000000e+000  
  5.701642722805e+006  -1.628615830354e+002  5.342875150083e-002  1.000000000000e+000  
  5.714786366717e+006  -1.629055698361e+002  5.318193597672e-002  1.000000000000e+000  
  5.727960309856e+006  -1.629494504563e+002  5.293626132586e-002  1.000000000000e+000  
  5.741164622071e+006  -1.629932252306e+002  5.269172228617e-002  1.000000000000e+000  
  5.754399373370e+006  -1.630368944927e+002  5.244831361996e-002  1.000000000000e+000  
  5.767664633920e+006  -1.630804585748e+002  5.220603011319e-002  1.000000000000e+000  
  5.780960474055e+006  -1.631239178083e+002  5.196486657537e-002  1.000000000000e+000  
  5.794286964267e+006  -1.631672725230e+002  5.172481783888e-002  1.000000000000e+000  
  5.807644175211e+006  -1.632105230478e+002  5.148587876128e-002  1.000000000000e+000  
  5.821032177707e+006  -1.632536697103e+002  5.124804422159e-002  1.000000000000e+000  
  5.834451042735e+006  -1.632967128369e+002  5.101130912258e-002  1.000000000000e+000  
  5.847900841443e+006  -1.633396527530e+002  5.077566839013e-002  1.000000000000e+000  
  5.861381645138e+006  -1.633824897827e+002  5.054111697248e-002  1.000000000000e+000  
  5.874893525296e+006  -1.634252242489e+002  5.030764984257e-002  1.000000000000e+000  
  5.888436553554e+006  -1.634678564735e+002  5.007526199434e-002  1.000000000000e+000  
  5.902010801716e+006  -1.635103867772e+002  4.984394844501e-002  1.000000000000e+000  
  5.915616341753e+006  -1.635528154794e+002  4.961370423441e-002  1.000000000000e+000  
  5.929253245798e+006  -1.635951428987e+002  4.938452442489e-002  1.000000000000e+000  
  5.942921586154e+006  -1.636373693523e+002  4.915640410062e-002  1.000000000000e+000  
  5.956621435288e+006  -1.636794951563e+002  4.892933836986e-002  1.000000000000e+000  
  5.970352865836e+006  -1.637215206258e+002  4.870332236132e-002  1.000000000000e+000  
  5.984115950601e+006  -1.637634460747e+002  4.847835122645e-002  1.000000000000e+000  
  5.997910762553e+006  -1.638052718158e+002  4.825442013874e-002  1.000000000000e+000  
  6.011737374831e+006  -1.638469981609e+002  4.803152429307e-002  1.000000000000e+000  
  6.025595860741e+006  -1.638886254204e+002  4.780965890787e-002  1.000000000000e+000  
  6.039486293762e+006  -1.639301539040e+002  4.758881922163e-002  1.000000000000e+000  
  6.053408747537e+006  -1.639715839201e+002  4.736900049509e-002  1.000000000000e+000  
  6.067363295883e+006  -1.640129157759e+002  4.715019801057e-002  1.000000000000e+000  
  6.081350012785e+006  -1.640541497779e+002  4.693240707161e-002  1.000000000000e+000  
  6.095368972399e+006  -1.640952862311e+002  4.671562300397e-002  1.000000000000e+000  
  6.109420249054e+006  -1.641363254396e+002  4.649984115390e-002  1.000000000000e+000  
  6.123503917246e+006  -1.641772677066e+002  4.628505688914e-002  1.000000000000e+000  
  6.137620051646e+006  -1.642181133341e+002  4.607126559855e-002  1.000000000000e+000  
  6.151768727096e+006  -1.642588626228e+002  4.585846269149e-002  1.000000000000e+000  
  6.165950018613e+006  -1.642995158729e+002  4.564664359993e-002  1.000000000000e+000  
  6.180164001382e+006  -1.643400733830e+002  4.543580377502e-002  1.000000000000e+000  
  6.194410750766e+006  -1.643805354510e+002  4.522593868925e-002  1.000000000000e+000  
  6.208690342298e+006  -1.644209023737e+002  4.501704383579e-002  1.000000000000e+000  
  6.223002851689e+006  -1.644611744468e+002  4.480911472786e-002  1.000000000000e+000  
  6.237348354822e+006  -1.645013519650e+002  4.460214690080e-002  1.000000000000e+000  
  6.251726927755e+006  -1.645414352220e+002  4.439613590876e-002  1.000000000000e+000  
  6.266138646721e+006  -1.645814245104e+002  4.419107732621e-002  1.000000000000e+000  
  6.280583588131e+006  -1.646213201220e+002  4.398696674947e-002  1.000000000000e+000  
  6.295061828570e+006  -1.646611223474e+002  4.378379979340e-002  1.000000000000e+000  
  6.309573444800e+006  -1.647008314762e+002  4.358157209349e-002  1.000000000000e+000  
  6.324118513760e+006  -1.647404477970e+002  4.338027930465e-002  1.000000000000e+000  
  6.338697112567e+006  -1.647799715976e+002  4.317991710328e-002  1.000000000000e+000  
  6.353309318515e+006  -1.648194031645e+002  4.298048118400e-002  1.000000000000e+000  
  6.367955209077e+006  -1.648587427836e+002  4.278196726170e-002  1.000000000000e+000  
  6.382634861903e+006  -1.648979907393e+002  4.258437107087e-002  1.000000000000e+000  
  6.397348354824e+006  -1.649371473156e+002  4.238768836534e-002  1.000000000000e+000  
  6.412095765849e+006  -1.649762127951e+002  4.219191491912e-002  1.000000000000e+000  
  6.426877173168e+006  -1.650151874596e+002  4.199704652488e-002  1.000000000000e+000  
  6.441692655149e+006  -1.650540715900e+002  4.180307899482e-002  1.000000000000e+000  
  6.456542290344e+006  -1.650928654661e+002  4.161000815987e-002  1.000000000000e+000  
  6.471426157483e+006  -1.651315693667e+002  4.141782987155e-002  1.000000000000e+000  
  6.486344335480e+006  -1.651701835700e+002  4.122653999897e-002  1.000000000000e+000  
  6.501296903429e+006  -1.652087083528e+002  4.103613443067e-002  1.000000000000e+000  
  6.516283940606e+006  -1.652471439912e+002  4.084660907409e-002  1.000000000000e+000  
  6.531305526472e+006  -1.652854907605e+002  4.065795985499e-002  1.000000000000e+000  
  6.546361740670e+006  -1.653237489347e+002  4.047018271925e-002  1.000000000000e+000  
  6.561452663027e+006  -1.653619187872e+002  4.028327362998e-002  1.000000000000e+000  
  6.576578373552e+006  -1.654000005902e+002  4.009722856930e-002  1.000000000000e+000  
  6.591738952441e+006  -1.654379946153e+002  3.991204353732e-002  1.000000000000e+000  
  6.606934480074e+006  -1.654759011330e+002  3.972771455398e-002  1.000000000000e+000  
  6.622165037015e+006  -1.655137204128e+002  3.954423765608e-002  1.000000000000e+000  
  6.637430704017e+006  -1.655514527234e+002  3.936160889913e-002  1.000000000000e+000  
  6.652731562015e+006  -1.655890983327e+002  3.917982435680e-002  1.000000000000e+000  
  6.668067692134e+006  -1.656266575075e+002  3.899888012033e-002  1.000000000000e+000  
  6.683439175684e+006  -1.656641305138e+002  3.881877230037e-002  1.000000000000e+000  
  6.698846094163e+006  -1.657015176167e+002  3.863949702404e-002  1.000000000000e+000  
  6.714288529257e+006  -1.657388190805e+002  3.846105043681e-002  1.000000000000e+000  
  6.729766562841e+006  -1.657760351684e+002  3.828342870139e-002  1.000000000000e+000  
  6.745280276977e+006  -1.658131661430e+002  3.810662799955e-002  1.000000000000e+000  
  6.760829753917e+006  -1.658502122658e+002  3.793064452928e-002  1.000000000000e+000  
  6.776415076104e+006  -1.658871737975e+002  3.775547450653e-002  1.000000000000e+000  
  6.792036326169e+006  -1.659240509981e+002  3.758111416425e-002  1.000000000000e+000  
  6.807693586935e+006  -1.659608441263e+002  3.740755975408e-002  1.000000000000e+000  
  6.823386941414e+006  -1.659975534404e+002  3.723480754360e-002  1.000000000000e+000  
  6.839116472812e+006  -1.660341791977e+002  3.706285381804e-002  1.000000000000e+000  
  6.854882264524e+006  -1.660707216546e+002  3.689169487932e-002  1.000000000000e+000  
  6.870684400140e+006  -1.661071810665e+002  3.672132704773e-002  1.000000000000e+000  
  6.886522963440e+006  -1.661435576884e+002  3.655174665921e-002  1.000000000000e+000  
  6.902398038400e+006  -1.661798517739e+002  3.638295006703e-002  1.000000000000e+000  
  6.918309709187e+006  -1.662160635763e+002  3.621493364087e-002  1.000000000000e+000  
  6.934258060163e+006  -1.662521933476e+002  3.604769376844e-002  1.000000000000e+000  
  6.950243175885e+006  -1.662882413394e+002  3.588122685241e-002  1.000000000000e+000  
  6.966265141105e+006  -1.663242078021e+002  3.571552931374e-002  1.000000000000e+000  
  6.982324040769e+006  -1.663600929856e+002  3.555059758865e-002  1.000000000000e+000  
  6.998419960020e+006  -1.663958971386e+002  3.538642813024e-002  1.000000000000e+000  
  7.014552984197e+006  -1.664316205095e+002  3.522301740757e-002  1.000000000000e+000  
  7.030723198836e+006  -1.664672633453e+002  3.506036190723e-002  1.000000000000e+000  
  7.046930689669e+006  -1.665028258928e+002  3.489845813081e-002  1.000000000000e+000  
  7.063175542627e+006  -1.665383083974e+002  3.473730259646e-002  1.000000000000e+000  
  7.079457843839e+006  -1.665737111043e+002  3.457689183803e-002  1.000000000000e+000  
  7.095777679631e+006  -1.666090342574e+002  3.441722240658e-002  1.000000000000e+000  
  7.112135136531e+006  -1.666442781000e+002  3.425829086789e-002  1.000000000000e+000  
  7.128530301263e+006  -1.666794428747e+002  3.410009380363e-002  1.000000000000e+000  
  7.144963260753e+006  -1.667145288233e+002  3.394262781245e-002  1.000000000000e+000  
  7.161434102126e+006  -1.667495361867e+002  3.378588950754e-002  1.000000000000e+000  
  7.177942912711e+006  -1.667844652050e+002  3.362987551812e-002  1.000000000000e+000  
  7.194489780034e+006  -1.668193161177e+002  3.347458248863e-002  1.000000000000e+000  
  7.211074791826e+006  -1.668540891634e+002  3.332000708018e-002  1.000000000000e+000  
  7.227698036019e+006  -1.668887845800e+002  3.316614596816e-002  1.000000000000e+000  
  7.244359600747e+006  -1.669234026047e+002  3.301299584371e-002  1.000000000000e+000  
  7.261059574349e+006  -1.669579434736e+002  3.286055341290e-002  1.000000000000e+000  
  7.277798045366e+006  -1.669924074226e+002  3.270881539820e-002  1.000000000000e+000  
  7.294575102543e+006  -1.670267946863e+002  3.255777853607e-002  1.000000000000e+000  
  7.311390834832e+006  -1.670611054989e+002  3.240743957807e-002  1.000000000000e+000  
  7.328245331386e+006  -1.670953400937e+002  3.225779529196e-002  1.000000000000e+000  
  7.345138681568e+006  -1.671294987033e+002  3.210884245929e-002  1.000000000000e+000  
  7.362070974945e+006  -1.671635815597e+002  3.196057787689e-002  1.000000000000e+000  
  7.379042301288e+006  -1.671975888938e+002  3.181299835624e-002  1.000000000000e+000  
  7.396052750580e+006  -1.672315209362e+002  3.166610072412e-002  1.000000000000e+000  
  7.413102413006e+006  -1.672653779164e+002  3.151988182145e-002  1.000000000000e+000  
  7.430191378964e+006  -1.672991600635e+002  3.137433850361e-002  1.000000000000e+000  
  7.447319739057e+006  -1.673328676057e+002  3.122946764160e-002  1.000000000000e+000  
  7.464487584098e+006  -1.673665007703e+002  3.108526611986e-002  1.000000000000e+000  
  7.481695005109e+006  -1.674000597843e+002  3.094173083722e-002  1.000000000000e+000  
  7.498942093322e+006  -1.674335448737e+002  3.079885870798e-002  1.000000000000e+000  
  7.516228940179e+006  -1.674669562639e+002  3.065664665963e-002  1.000000000000e+000  
  7.533555637334e+006  -1.675002941795e+002  3.051509163427e-002  1.000000000000e+000  
  7.550922276652e+006  -1.675335588444e+002  3.037419058779e-002  1.000000000000e+000  
  7.568328950207e+006  -1.675667504819e+002  3.023394049093e-002  1.000000000000e+000  
  7.585775750289e+006  -1.675998693146e+002  3.009433832841e-002  1.000000000000e+000  
  7.603262769399e+006  -1.676329155644e+002  2.995538109826e-002  1.000000000000e+000  
  7.620790100251e+006  -1.676658894523e+002  2.981706581274e-002  1.000000000000e+000  
  7.638357835774e+006  -1.676987911990e+002  2.967938949763e-002  1.000000000000e+000  
  7.655966069110e+006  -1.677316210241e+002  2.954234919353e-002  1.000000000000e+000  
  7.673614893615e+006  -1.677643791468e+002  2.940594195370e-002  1.000000000000e+000  
  7.691304402863e+006  -1.677970657855e+002  2.927016484526e-002  1.000000000000e+000  
  7.709034690641e+006  -1.678296811580e+002  2.913501494941e-002  1.000000000000e+000  
  7.726805850954e+006  -1.678622254814e+002  2.900048936039e-002  1.000000000000e+000  
  7.744617978022e+006  -1.678946989722e+002  2.886658518574e-002  1.000000000000e+000  
  7.762471166284e+006  -1.679271018460e+002  2.873329954739e-002  1.000000000000e+000  
  7.780365510395e+006  -1.679594343179e+002  2.860062957966e-002  1.000000000000e+000  
  7.798301105230e+006  -1.679916966025e+002  2.846857243010e-002  1.000000000000e+000  
  7.816278045880e+006  -1.680238889134e+002  2.833712526053e-002  1.000000000000e+000  
  7.834296427659e+006  -1.680560114638e+002  2.820628524492e-002  1.000000000000e+000  
  7.852356346098e+006  -1.680880644661e+002  2.807604957035e-002  1.000000000000e+000  
  7.870457896948e+006  -1.681200481323e+002  2.794641543791e-002  1.000000000000e+000  
  7.888601176183e+006  -1.681519626734e+002  2.781738006072e-002  1.000000000000e+000  
  7.906786279995e+006  -1.681838083000e+002  2.768894066480e-002  1.000000000000e+000  
  7.925013304802e+006  -1.682155852219e+002  2.756109449004e-002  1.000000000000e+000  
  7.943282347240e+006  -1.682472936486e+002  2.743383878814e-002  1.000000000000e+000  
  7.961593504170e+006  -1.682789337884e+002  2.730717082355e-002  1.000000000000e+000  
  7.979946872677e+006  -1.683105058496e+002  2.718108787438e-002  1.000000000000e+000  
  7.998342550067e+006  -1.683420100393e+002  2.705558723041e-002  1.000000000000e+000  
  8.016780633874e+006  -1.683734465644e+002  2.693066619399e-002  1.000000000000e+000  
  8.035261221853e+006  -1.684048156310e+002  2.680632208093e-002  1.000000000000e+000  
  8.053784411988e+006  -1.684361174446e+002  2.668255221858e-002  1.000000000000e+000  
  8.072350302485e+006  -1.684673522100e+002  2.655935394665e-002  1.000000000000e+000  
  8.090958991781e+006  -1.684985201315e+002  2.643672461784e-002  1.000000000000e+000  
  8.109610578535e+006  -1.685296214127e+002  2.631466159714e-002  1.000000000000e+000  
  8.128305161638e+006  -1.685606562568e+002  2.619316226113e-002  1.000000000000e+000  
  8.147042840205e+006  -1.685916248662e+002  2.607222399859e-002  1.000000000000e+000  
  8.165823713583e+006  -1.686225274426e+002  2.595184421131e-002  1.000000000000e+000  
  8.184647881345e+006  -1.686533641873e+002  2.583202031226e-002  1.000000000000e+000  
  8.203515443295e+006  -1.686841353010e+002  2.571274972637e-002  1.000000000000e+000  
  8.222426499468e+006  -1.687148409837e+002  2.559402989148e-002  1.000000000000e+000  
  8.241381150127e+006  -1.687454814348e+002  2.547585825639e-002  1.000000000000e+000  
  8.260379495769e+006  -1.687760568531e+002  2.535823228174e-002  1.000000000000e+000  
  8.279421637120e+006  -1.688065674371e+002  2.524114944086e-002  1.000000000000e+000  
  8.298507675141e+006  -1.688370133843e+002  2.512460721793e-002  1.000000000000e+000  
  8.317637711024e+006  -1.688673948919e+002  2.500860310879e-002  1.000000000000e+000  
  8.336811846193e+006  -1.688977121563e+002  2.489313462180e-002  1.000000000000e+000  
  8.356030182309e+006  -1.689279653736e+002  2.477819927571e-002  1.000000000000e+000  
  8.375292821266e+006  -1.689581547390e+002  2.466379460196e-002  1.000000000000e+000  
  8.394599865191e+006  -1.689882804474e+002  2.454991814258e-002  1.000000000000e+000  
  8.413951416449e+006  -1.690183426931e+002  2.443656745102e-002  1.000000000000e+000  
  8.433347577640e+006  -1.690483416696e+002  2.432374009292e-002  1.000000000000e+000  
  8.452788451600e+006  -1.690782775701e+002  2.421143364441e-002  1.000000000000e+000  
  8.472274141403e+006  -1.691081505871e+002  2.409964569284e-002  1.000000000000e+000  
  8.491804750360e+006  -1.691379609127e+002  2.398837383764e-002  1.000000000000e+000  
  8.511380382021e+006  -1.691677087381e+002  2.387761568837e-002  1.000000000000e+000  
  8.531001140173e+006  -1.691973942543e+002  2.376736886642e-002  1.000000000000e+000  
  8.550667128844e+006  -1.692270176516e+002  2.365763100378e-002  1.000000000000e+000  
  8.570378452301e+006  -1.692565791198e+002  2.354839974333e-002  1.000000000000e+000  
  8.590135215051e+006  -1.692860788480e+002  2.343967273970e-002  1.000000000000e+000  
  8.609937521843e+006  -1.693155170250e+002  2.333144765733e-002  1.000000000000e+000  
  8.629785477667e+006  -1.693448938389e+002  2.322372217257e-002  1.000000000000e+000  
  8.649679187754e+006  -1.693742094772e+002  2.311649397150e-002  1.000000000000e+000  
  8.669618757579e+006  -1.694034641271e+002  2.300976075204e-002  1.000000000000e+000  
  8.689604292860e+006  -1.694326579750e+002  2.290352022168e-002  1.000000000000e+000  
  8.709635899558e+006  -1.694617912069e+002  2.279777009968e-002  1.000000000000e+000  
  8.729713683878e+006  -1.694908640083e+002  2.269250811505e-002  1.000000000000e+000  
  8.749837752271e+006  -1.695198765641e+002  2.258773200738e-002  1.000000000000e+000  
  8.770008211433e+006  -1.695488290587e+002  2.248343952753e-002  1.000000000000e+000  
  8.790225168306e+006  -1.695777216760e+002  2.237962843590e-002  1.000000000000e+000  
  8.810488730077e+006  -1.696065545994e+002  2.227629650393e-002  1.000000000000e+000  
  8.830799004182e+006  -1.696353280116e+002  2.217344151278e-002  1.000000000000e+000  
  8.851156098305e+006  -1.696640420950e+002  2.207106125481e-002  1.000000000000e+000  
  8.871560120376e+006  -1.696926970314e+002  2.196915353186e-002  1.000000000000e+000  
  8.892011178576e+006  -1.697212930021e+002  2.186771615599e-002  1.000000000000e+000  
  8.912509381334e+006  -1.697498301879e+002  2.176674695017e-002  1.000000000000e+000  
  8.933054837330e+006  -1.697783087691e+002  2.166624374650e-002  1.000000000000e+000  
  8.953647655493e+006  -1.698067289254e+002  2.156620438812e-002  1.000000000000e+000  
  8.974287945004e+006  -1.698350908361e+002  2.146662672746e-002  1.000000000000e+000  
  8.994975815297e+006  -1.698633946800e+002  2.136750862692e-002  1.000000000000e+000  
  9.015711376056e+006  -1.698916406353e+002  2.126884795958e-002  1.000000000000e+000  
  9.036494737220e+006  -1.699198288798e+002  2.117064260740e-002  1.000000000000e+000  
  9.057326008979e+006  -1.699479595909e+002  2.107289046317e-002  1.000000000000e+000  
  9.078205301778e+006  -1.699760329452e+002  2.097558942849e-002  1.000000000000e+000  
  9.099132726319e+006  -1.700040491191e+002  2.087873741568e-002  1.000000000000e+000  
  9.120108393556e+006  -1.700320082884e+002  2.078233234577e-002  1.000000000000e+000  
  9.141132414699e+006  -1.700599106284e+002  2.068637215045e-002  1.000000000000e+000  
  9.162204901217e+006  -1.700877563139e+002  2.059085477003e-002  1.000000000000e+000  
  9.183325964832e+006  -1.701155455194e+002  2.049577815535e-002  1.000000000000e+000  
  9.204495717528e+006  -1.701432784186e+002  2.040114026582e-002  1.000000000000e+000  
  9.225714271544e+006  -1.701709551850e+002  2.030693907126e-002  1.000000000000e+000  
  9.246981739379e+006  -1.701985759916e+002  2.021317255001e-002  1.000000000000e+000  
  9.268298233790e+006  -1.702261410107e+002  2.011983869071e-002  1.000000000000e+000  
  9.289663867796e+006  -1.702536504144e+002  2.002693549043e-002  1.000000000000e+000  
  9.311078754675e+006  -1.702811043742e+002  1.993446095646e-002  1.000000000000e+000  
  9.332543007966e+006  -1.703085030611e+002  1.984241310442e-002  1.000000000000e+000  
  9.354056741472e+006  -1.703358466457e+002  1.975078996007e-002  1.000000000000e+000  
